model,hint,sample_id,rollout_id,epoch,source_owner,target,old_token_len,new_token_len,was_truncated,old_is_correct,new_is_correct
gemma-3-27b-it,0.1,2023-I-13,rollout_710939a3fec72f2c54215ae045421bb9577cc647,4,suzeva,125,2059,2059,0,0,0
gemma-3-27b-it,0.1,2023-I-13,rollout_c3d1d1aa1573133af3495f35a13fe94600547e76,5,suzeva,125,1533,1533,0,0,0
gemma-3-27b-it,0.1,2023-I-13,rollout_16efdd847a2ac013bcdeba88dc397e664aea6cb0,6,suzeva,125,1452,1452,0,0,0
gemma-3-27b-it,0.1,2023-I-13,rollout_77ec56931e4843fa9e424b560535942244c670aa,7,suzeva,125,1386,1386,0,0,0
gemma-3-27b-it,0.1,2023-I-13,rollout_f8a48a8cdf0d350988593303eb8ce0f4f89d19d0,8,suzeva,125,1440,1440,0,0,0
gemma-3-27b-it,0.1,2023-I-13,rollout_a6d0eed0c79a9f87fe16ce382d66166c9d2b29be,9,suzeva,125,1581,1581,0,0,0
gemma-3-27b-it,0.1,2023-I-14,rollout_6b8871ef090b73927d20cb763e8202c27a3e793e,1,suzeva,608,1219,1219,0,0,0
gemma-3-27b-it,0.1,2023-I-14,rollout_b16e4c9267a4887b24e90f8fc40e8cc7bdb8c586,10,suzeva,608,966,966,0,1,1
gemma-3-27b-it,0.1,2023-I-14,rollout_10c3a9d742717210d404d2e36e7fc027fab95afe,2,suzeva,608,943,943,0,0,0
gemma-3-27b-it,0.1,2023-I-14,rollout_af280c553e80680af2d1cae5c75c57b4c40f021e,3,suzeva,608,1088,1088,0,0,0
gemma-3-27b-it,0.1,2023-I-14,rollout_17bf9ac31bd6947761bcae9ab36b0410fa0dc74f,4,suzeva,608,1359,1359,0,0,0
gemma-3-27b-it,0.1,2023-I-14,rollout_be4ffc44a9100c187b4123ed40e6c6b963cd2c42,5,suzeva,608,1158,1158,0,0,0
gemma-3-27b-it,0.1,2023-I-14,rollout_4a90e6751369c1ad086f0a363984c8ad01b4355d,6,suzeva,608,1247,1247,0,0,0
gemma-3-27b-it,0.1,2023-I-14,rollout_4974fcc5febd9186ae6ca312f509ca0e35871dcd,7,suzeva,608,1271,1271,0,0,0
gemma-3-27b-it,0.1,2023-I-14,rollout_5839dfa2b3a5148c125f7ed8f1b2244f3770845c,8,suzeva,608,1098,1098,0,1,1
gemma-3-27b-it,0.1,2023-I-14,rollout_605f1db09a51574e67c99a75373bae9cda4fb84b,9,suzeva,608,1041,1041,0,0,0
gemma-3-27b-it,0.1,2023-I-2,rollout_b046f706ff2f975ade098f01f78cd18e29e33d45,1,suzeva,881,697,697,0,1,1
gemma-3-27b-it,0.1,2023-I-2,rollout_6c1e52f9da9aec84834769b4728c1e4fe54b483e,10,suzeva,881,666,666,0,1,1
gemma-3-27b-it,0.1,2023-I-2,rollout_ec85127f900ceeb05bed0747d1df2c7683446f31,2,suzeva,881,630,630,0,1,1
gemma-3-27b-it,0.1,2023-I-2,rollout_272b1773548c622a42cb3fa10242001cbc88b0d0,3,suzeva,881,1020,1020,0,1,1
gemma-3-27b-it,0.1,2023-I-2,rollout_a0e588f4f577ec23ea8057d2cb61c3e18a7ac20d,4,suzeva,881,721,721,0,1,1
gemma-3-27b-it,0.1,2023-I-2,rollout_7f32646f0818a9a257b645ab7206875b1183b081,5,suzeva,881,655,655,0,1,1
gemma-3-27b-it,0.1,2023-I-2,rollout_e0faf6a903fbaeeaff1ccf213f16a0f5c76b521a,6,suzeva,881,599,599,0,1,1
gemma-3-27b-it,0.1,2023-I-2,rollout_df5601cb73367699b6e5f4674b2990412551ee41,7,suzeva,881,622,622,0,1,1
gemma-3-27b-it,0.1,2023-I-2,rollout_a4bf99d94b955a3cdcc8090bfe2fc2fcdf017b1b,8,suzeva,881,965,965,0,1,1
gemma-3-27b-it,0.1,2023-I-2,rollout_5a2feb22520a8c569e7b03f32d176bc5f7f86e72,9,suzeva,881,843,843,0,1,1
gemma-3-27b-it,0.1,2023-I-3,rollout_f8981f1d5e9890e9715115c83c2c416fe511a6dc,1,suzeva,607,856,856,0,0,0
gemma-3-27b-it,0.1,2023-I-3,rollout_865cd430163217d47d919eae36633477dd8b8c46,10,suzeva,607,1143,1143,0,1,1
gemma-3-27b-it,0.1,2023-I-3,rollout_0971a62f698bde5f8086d59eb6f75e37dc35005c,2,suzeva,607,677,677,0,0,0
gemma-3-27b-it,0.1,2023-I-3,rollout_6356d1c614f197c2761dc3aa677b402225eb1747,3,suzeva,607,1642,1642,0,1,1
gemma-3-27b-it,0.1,2023-I-3,rollout_28ffe9fa5887526aef25bc9e1fb6a17e342920ce,4,suzeva,607,2132,2132,0,0,0
gemma-3-27b-it,0.1,2023-I-3,rollout_c9cba4b097d0459ea184ea5d82b69ec0a4b206f1,5,suzeva,607,892,892,0,1,1
gemma-3-27b-it,0.1,2023-I-3,rollout_8a97bb8f5cc22a9ad80f24ef52d43afec35e908c,6,suzeva,607,644,644,0,0,0
gemma-3-27b-it,0.1,2023-I-3,rollout_2ee780ab1dde2009c9c415ed651df748cfd9c4e7,7,suzeva,607,523,523,0,0,0
gemma-3-27b-it,0.1,2023-I-3,rollout_dfb4f3b153467b4d367a126e14a2037cb4040057,8,suzeva,607,2734,2734,0,0,0
gemma-3-27b-it,0.1,2023-I-3,rollout_0450ceed94f38f831b0efac81d82e4e4caddeea8,9,suzeva,607,537,537,0,0,0
gemma-3-27b-it,0.1,2023-I-4,rollout_bab019df313d97a4a0305230139d7b72d89b7089,1,suzeva,12,1348,1348,0,0,0
gemma-3-27b-it,0.1,2023-I-4,rollout_91094285208a5f424205ae7e6cd48948aa5fb3b0,10,suzeva,12,1826,1826,0,0,0
gemma-3-27b-it,0.1,2023-I-4,rollout_3f9d950d2e50a32b05c0234ba3230ea7aced09a9,2,suzeva,12,2252,2252,0,0,0
gemma-3-27b-it,0.1,2023-I-4,rollout_719c2b0dd5dbf0669c51c755287177c529842e45,3,suzeva,12,1387,1387,0,1,1
gemma-3-27b-it,0.1,2023-I-4,rollout_f8b35079d4c3ffcf898c277f5c35f3b221e9fd32,4,suzeva,12,2321,2321,0,0,0
gemma-3-27b-it,0.1,2023-I-4,rollout_533bf3c4d2fee08dfcbde5572d715cbc771dcdd5,5,suzeva,12,2174,2174,0,0,0
gemma-3-27b-it,0.1,2023-I-4,rollout_2c00f736dd4be880f41b4dc0910f2b1583054795,6,suzeva,12,1997,1997,0,0,0
gemma-3-27b-it,0.1,2023-I-4,rollout_b97160943d71b6f8c1ab526f73d4b005f21e448d,7,suzeva,12,1376,1376,0,1,1
gemma-3-27b-it,0.1,2023-I-4,rollout_e9dcf561c6465e61166cd578367107e1ec461d59,8,suzeva,12,1389,1389,0,0,0
gemma-3-27b-it,0.1,2023-I-4,rollout_9efa83ed34dfad21b06352996a6cdf14d51e5c9a,9,suzeva,12,1260,1260,0,1,1
gemma-3-27b-it,0.1,2023-I-5,rollout_9980784a29e06e70eec9363fd71240650e81ec7c,1,suzeva,106,1333,1333,0,1,1
gemma-3-27b-it,0.1,2023-I-5,rollout_3802c186fe7eb7c986e28f22f240ef00dc8efbba,10,suzeva,106,1418,1418,0,1,1
gemma-3-27b-it,0.1,2023-I-5,rollout_c5f6b37bb82c833354510f3751eed2e802000281,2,suzeva,106,1642,1642,0,0,0
gemma-3-27b-it,0.1,2023-I-5,rollout_db941f39fcf472cd2f736a61b903a9bbc444e31c,3,suzeva,106,1239,1239,0,1,1
gemma-3-27b-it,0.1,2023-I-5,rollout_032b5b1c0f84c07cb032914167a017c055158f68,4,suzeva,106,1127,1127,0,1,1
gemma-3-27b-it,0.1,2023-I-5,rollout_7b0f53425c08d6f7bf96f22da3c07167c9486638,5,suzeva,106,1312,1312,0,0,0
gemma-3-27b-it,0.1,2023-I-5,rollout_d8a46240e463fcb926f7809a677a9790d03eb493,6,suzeva,106,2839,2839,0,0,0
gemma-3-27b-it,0.1,2023-I-5,rollout_0a932574b4f54c45edbd5af10f3b193716338eee,7,suzeva,106,1152,1152,0,0,0
gemma-3-27b-it,0.1,2023-I-5,rollout_8ff71630634e3593692f49dd45b9a22df6732053,8,suzeva,106,1438,1438,0,1,1
gemma-3-27b-it,0.1,2023-I-5,rollout_4ca5579ddbb711096f259fec7817a141504cef62,9,suzeva,106,1527,1527,0,0,0
gemma-3-27b-it,0.1,2023-I-6,rollout_a0489e016fe4a8cd705deaf755eb4aca24dbc872,1,suzeva,51,1715,1715,0,0,0
gemma-3-27b-it,0.1,2023-I-6,rollout_6ed896caccf74467b0ff0e5ee3c4aea3fc8d0c43,10,suzeva,51,1073,1073,0,0,0
gemma-3-27b-it,0.1,2023-I-6,rollout_af24a145f3d1a44d8ab3a3bcb3e9dfe2fbf4a1ba,2,suzeva,51,1325,1325,0,0,0
gemma-3-27b-it,0.1,2023-I-6,rollout_e74725d1280fca40b836c7860074ffb02173dc12,3,suzeva,51,1746,1746,0,0,0
gemma-3-27b-it,0.1,2023-I-6,rollout_76c8c2b84b0212eb5a07fa2ca00f8d0cc1d28ef2,4,suzeva,51,1898,1898,0,0,0
gemma-3-27b-it,0.1,2023-I-6,rollout_fa03c04537caba1d22efde36a870c5bba3b00c56,5,suzeva,51,1288,1288,0,0,0
gemma-3-27b-it,0.1,2023-I-6,rollout_7ab583ae47f68e1eed133e13616b46634c17db2e,6,suzeva,51,1828,1828,0,0,0
gemma-3-27b-it,0.1,2023-I-6,rollout_9977aa80baef84bb951ae0d3554b8f0456fbb7b8,7,suzeva,51,1094,1094,0,0,0
gemma-3-27b-it,0.1,2023-I-6,rollout_f88fb0b15a487833e58be76e42a61bc07a9e301f,8,suzeva,51,1477,1477,0,0,0
gemma-3-27b-it,0.1,2023-I-6,rollout_09d6bdab5bd3a6c3bbaa4bd1c2f3aa7acbd4519d,9,suzeva,51,1353,1353,0,0,0
gemma-3-27b-it,0.1,2023-I-7,rollout_82e73340acda1c011d750020a963a25a643ff0a8,1,suzeva,49,1737,1737,0,0,0
gemma-3-27b-it,0.1,2023-I-7,rollout_2cc5ca0df303ab511f6800243cd830b4619750f9,10,suzeva,49,1151,1151,0,0,0
gemma-3-27b-it,0.1,2023-I-7,rollout_05974789d7a4ce3adff1de29f6bc19077443c190,2,suzeva,49,1463,1463,0,0,0
gemma-3-27b-it,0.1,2023-I-7,rollout_30a6e16ed73c712fb05095570e192b722e7d2cf3,3,suzeva,49,1687,1687,0,0,0
gemma-3-27b-it,0.1,2023-I-7,rollout_6e656064380b70441686c203548ebb39921f021b,4,suzeva,49,1511,1511,0,0,0
gemma-3-27b-it,0.1,2023-I-7,rollout_b3bde490d35df41543fe4756ecc7bbfe7f1027ce,5,suzeva,49,2149,2149,0,0,0
gemma-3-27b-it,0.1,2023-I-7,rollout_f593581d269b9d8fd4fd5d9c15ab2cfda8bda5d3,6,suzeva,49,1420,1420,0,0,0
gemma-3-27b-it,0.1,2023-I-7,rollout_36403473639dff1c0412b56cf1bd3dae91b05507,7,suzeva,49,1213,1213,0,0,0
gemma-3-27b-it,0.1,2023-I-7,rollout_0d5d5cc0f3b876f5368c2cb7b4335482d3fd8389,8,suzeva,49,1550,1550,0,0,0
gemma-3-27b-it,0.1,2023-I-7,rollout_2935389666885416efcaa30be0426a8f47968037,9,suzeva,49,1477,1477,0,0,0
gemma-3-27b-it,0.1,2023-I-8,rollout_bfb0d55c165924153b9e3ae564a5030630e62007,1,suzeva,125,1835,1835,0,0,0
gemma-3-27b-it,0.1,2023-I-8,rollout_b7ed110f9330f58f006231449887895329c07ef6,10,suzeva,125,1884,1884,0,0,0
gemma-3-27b-it,0.1,2023-I-8,rollout_2cd4de155d2f992713dbacacca023d7ad67dda6b,2,suzeva,125,1189,1189,0,1,1
gemma-3-27b-it,0.1,2023-I-8,rollout_e9822c08955b7d54554a5a7d9d36f860e3dce766,3,suzeva,125,2227,2227,0,0,0
gemma-3-27b-it,0.1,2023-I-8,rollout_1f9abdda8907808fac07f015353c9ebc5159a3e3,4,suzeva,125,2355,2355,0,0,0
gemma-3-27b-it,0.1,2023-I-8,rollout_5389f810fce6f990aa722b1b8f12a5291d4b573d,5,suzeva,125,2235,2235,0,0,0
gemma-3-27b-it,0.1,2023-I-8,rollout_9d45275d63f64ab16ad3afa80f6f661298bf1143,6,suzeva,125,2130,2130,0,0,0
gemma-3-27b-it,0.1,2023-I-8,rollout_8dff00b10af6fecc22201fde4d3a14c2cd384896,7,suzeva,125,1604,1604,0,0,0
gemma-3-27b-it,0.1,2023-I-8,rollout_1529ada30aac54e90330b017421302a6340c7b3c,8,suzeva,125,1599,1599,0,0,0
gemma-3-27b-it,0.1,2023-I-8,rollout_455e20e945becf93e70c8b5228a5e060d76529a7,9,suzeva,125,2310,2310,0,0,0
gemma-3-27b-it,0.1,2023-I-9,rollout_ba71acbdfe0414808b78ced4ef6e01b44104c0e8,1,suzeva,738,2301,2301,0,0,0
gemma-3-27b-it,0.1,2023-I-9,rollout_940cb465b37daca74314a472412bd19117dbbc1a,10,suzeva,738,1389,1389,0,0,0
gemma-3-27b-it,0.1,2023-I-9,rollout_2e90d41909226a65242934b62921d9b5f24a46cf,2,suzeva,738,1708,1708,0,0,0
gemma-3-27b-it,0.1,2023-I-9,rollout_593c4004e98d09569013fdbf037f2cafe3bee2f9,3,suzeva,738,2256,2256,0,0,0
gemma-3-27b-it,0.1,2023-I-9,rollout_7803cf86a85a7aee29cf1fb08ca3aa1571682585,4,suzeva,738,1728,1728,0,0,0
gemma-3-27b-it,0.1,2023-I-9,rollout_466132b69bb797bf6c762b3dbec37091ac79d2a6,5,suzeva,738,1020,1020,0,0,0
gemma-3-27b-it,0.1,2023-I-9,rollout_933a1d9464e0821f925b2da7b89952efdff6039a,6,suzeva,738,1495,1495,0,0,0
gemma-3-27b-it,0.1,2023-I-9,rollout_bcae898ca356c0c54412bd931398330ad6c16508,7,suzeva,738,1170,1170,0,0,0
gemma-3-27b-it,0.1,2023-I-9,rollout_7a34eab0de57f52ad9e6fcfb40da4569c7e5fa5f,8,suzeva,738,1655,1655,0,0,0
gemma-3-27b-it,0.1,2023-I-9,rollout_e0039c6cce62869479bf25d86c0eedfb6dd09802,9,suzeva,738,2110,2110,0,1,1
gemma-3-27b-it,0.1,2023-II-1,rollout_da72759848401483444bdbc7b95d0c72870d823b,1,suzeva,220,471,471,0,1,1
gemma-3-27b-it,0.1,2023-II-1,rollout_16379b1a3d385da92755a74d5c5e777cfbf9b8a9,10,suzeva,220,449,449,0,1,1
gemma-3-27b-it,0.1,2023-II-1,rollout_5c488afb79807a49fb3384893791aa84050cdb13,2,suzeva,220,500,500,0,1,1
gemma-3-27b-it,0.1,2023-II-1,rollout_0337cd04ac77c26c6eb62e81bf6b08f9b1c677ef,3,suzeva,220,593,593,0,1,1
gemma-3-27b-it,0.1,2023-II-1,rollout_3c65d1cfee7fc08304b15a6efdaa2b0a7378a042,4,suzeva,220,528,528,0,1,1
gemma-3-27b-it,0.1,2023-II-1,rollout_af67d4278c11130d0e20685467ecb84b915658ff,5,suzeva,220,527,527,0,1,1
gemma-3-27b-it,0.1,2023-II-1,rollout_d80f8f10e232157433eea4667b26648462db868b,6,suzeva,220,432,432,0,1,1
gemma-3-27b-it,0.1,2023-II-1,rollout_f924e99845e607bf41538686d7ad8093a68055a6,7,suzeva,220,405,405,0,1,1
gemma-3-27b-it,0.1,2023-II-1,rollout_78677f409ac9b2adc41254f0e49cb5611864718f,8,suzeva,220,529,529,0,1,1
gemma-3-27b-it,0.1,2023-II-1,rollout_d19d5442f8fbec5948a5d50e0746c708f8609225,9,suzeva,220,557,557,0,1,1
gemma-3-27b-it,0.1,2023-II-10,rollout_b5123d1f8fad8c59903eaa7a04ef42c435ae1241,1,suzeva,144,733,733,0,0,0
gemma-3-27b-it,0.1,2023-II-10,rollout_5351528ebd86825d63c7a4bb1f73252c75900870,10,suzeva,144,1795,1795,0,0,0
gemma-3-27b-it,0.1,2023-II-10,rollout_03f5ee9f4b6a5480a4f0fb772da9361f954723fc,2,suzeva,144,1437,1437,0,0,0
gemma-3-27b-it,0.1,2023-II-10,rollout_ba5127ea082607c6a9d7f05710eb2eb4bbc0e56d,3,suzeva,144,1270,1270,0,0,0
gemma-3-27b-it,0.1,2023-II-10,rollout_0828ef9fb1afd0d1181d503cf4cd17e49c7acbe1,4,suzeva,144,1213,1213,0,0,0
gemma-3-27b-it,0.1,2023-II-10,rollout_c19a4be8f155b53cb62d23c5e2f4f3b7ab11765b,5,suzeva,144,1271,1271,0,0,0
gemma-3-27b-it,0.1,2023-II-10,rollout_3d7720ae7ef3ba5748e8b16c75ac4216b03cc407,6,suzeva,144,1538,1538,0,0,0
gemma-3-27b-it,0.1,2023-II-10,rollout_72d5a06451941eb3b31b240243e15826c32fe36b,7,suzeva,144,1638,1638,0,0,0
gemma-3-27b-it,0.1,2023-II-10,rollout_ca62f2ec860e03fd5a4548f3b7053071e112a867,8,suzeva,144,1084,1084,0,0,0
gemma-3-27b-it,0.1,2023-II-10,rollout_96557096f7f906994033a1014af52381daeec6e2,9,suzeva,144,962,962,0,0,0
gemma-3-27b-it,0.1,2023-II-11,rollout_cc8b6b553646689a1928273def2b6ca8565546d9,1,suzeva,81,887,887,0,0,0
gemma-3-27b-it,0.1,2023-II-11,rollout_317dc76c1fc293edfcaf4f0f3c5e9dc75322aad4,10,suzeva,81,1295,1295,0,0,0
gemma-3-27b-it,0.1,2023-II-11,rollout_64810c55f1c98e38f91274877ff02371e0b84437,2,suzeva,81,990,990,0,0,0
gemma-3-27b-it,0.1,2023-II-11,rollout_8b734209097710eff3ff1ed28cb049ace59b0924,3,suzeva,81,1064,1064,0,0,0
gemma-3-27b-it,0.1,2023-II-11,rollout_6f39ee28f44713832f9e5a56485e00919ff546ff,4,suzeva,81,1019,1019,0,0,0
gemma-3-27b-it,0.1,2023-II-11,rollout_ac816f8cda1b1736f6410c6878097b7e1ecfc7e4,5,suzeva,81,973,973,0,0,0
gemma-3-27b-it,0.1,2023-II-11,rollout_fa1dd00ca22dad98ac156a3cda75b1e6e5bebc42,6,suzeva,81,1017,1017,0,0,0
gemma-3-27b-it,0.1,2023-II-11,rollout_b922130b93d7a9f590a6e138d25adfb980992dcb,7,suzeva,81,1169,1169,0,0,0
gemma-3-27b-it,0.1,2023-II-11,rollout_c43dcb3d1512a73ab4e7bf9a4cee412cb5bd39d6,8,suzeva,81,885,885,0,0,0
gemma-3-27b-it,0.1,2023-II-11,rollout_9fb5e375f663cee3e2cf18f19440e6b07f263f0a,9,suzeva,81,1097,1097,0,0,0
gemma-3-27b-it,0.1,2023-II-12,rollout_34c48a64ba10036374478e66574153e74b333355,1,suzeva,247,1492,1492,0,0,0
gemma-3-27b-it,0.1,2023-II-12,rollout_be0ec9f453f3edf0ecc4c9b984526b8508ecd7a5,10,suzeva,247,1928,1928,0,0,0
gemma-3-27b-it,0.1,2023-II-12,rollout_64246407783ca84acad0ca52ce614f45e0f8cab4,2,suzeva,247,1513,1513,0,0,0
gemma-3-27b-it,0.1,2023-II-12,rollout_375d49c862a51fb97a6a40117d36ae2db0681b7b,3,suzeva,247,2168,2168,0,0,0
gemma-3-27b-it,0.1,2023-II-12,rollout_330c4a0546737858f48bac63a75680d5162f6664,4,suzeva,247,1627,1627,0,0,0
gemma-3-27b-it,0.1,2023-II-12,rollout_3a16e7c01585551abdd02c034df8015e67ba1278,5,suzeva,247,1338,1338,0,0,0
gemma-3-27b-it,0.1,2023-II-12,rollout_b758c3fb95bf7c0397e82853c23557f47cab9783,6,suzeva,247,1146,1146,0,0,0
gemma-3-27b-it,0.1,2023-II-12,rollout_51aadeb0ff0eae01b39720241d5462edb46d5e08,7,suzeva,247,2344,2344,0,0,0
gemma-3-27b-it,0.1,2023-II-12,rollout_17d33f8b8840cdc8757cc0261364f080ba40c36b,8,suzeva,247,1684,1684,0,0,0
gemma-3-27b-it,0.1,2023-II-12,rollout_5df956d91c163448a991ec315077a24349218ad7,9,suzeva,247,1554,1554,0,0,0
gemma-3-27b-it,0.1,2023-II-13,rollout_5cad31ec0dc4fe78ae6e8894b7f296a1cb919040,1,suzeva,167,2701,2701,0,0,0
gemma-3-27b-it,0.1,2023-II-13,rollout_20a50f3eadcf3f127c6bae21abb14c37ab9f97a8,10,suzeva,167,2230,2230,0,0,0
gemma-3-27b-it,0.1,2023-II-13,rollout_45dbd41223778733a2ed53578155a4cbddc51c6c,2,suzeva,167,1739,1739,0,0,0
gemma-3-27b-it,0.1,2023-II-13,rollout_4edb197767208204ce90667621ba07fec998c433,3,suzeva,167,2136,2136,0,0,0
gemma-3-27b-it,0.1,2023-II-13,rollout_8d82a5c6ec6d60bc116c91bb571c2ebf63c3c755,4,suzeva,167,2011,2011,0,0,0
gemma-3-27b-it,0.1,2023-II-13,rollout_9ed7c26940e430e77c45f5db5b231a7359333f53,5,suzeva,167,2221,2221,0,0,0
gemma-3-27b-it,0.1,2023-II-13,rollout_14c6a6b3ffc396fb575174fa46c9daf0b42f7f5c,6,suzeva,167,1377,1377,0,0,0
gemma-3-27b-it,0.1,2023-II-13,rollout_bdc00b60fa9e2fc28c38de0ea0bc76c8afde3f69,7,suzeva,167,2332,2332,0,0,0
gemma-3-27b-it,0.1,2023-II-13,rollout_d830937f49613ba94297a2d0adbd703802a7deff,8,suzeva,167,2516,2516,0,0,0
gemma-3-27b-it,0.1,2023-II-13,rollout_8cefe57e57ad3e2e2e04231c9d5a8102a7b444dd,9,suzeva,167,1674,1674,0,0,0
gemma-3-27b-it,0.1,2023-II-14,rollout_a6c0a0ded48f0a3d6f0a37ca92fa42bab7335c46,1,suzeva,751,1883,1883,0,0,0
gemma-3-27b-it,0.1,2023-II-14,rollout_f1cd593796e3e84bbee2fbc3eeecde45e843df1e,10,suzeva,751,2170,2170,0,0,0
gemma-3-27b-it,0.1,2023-II-14,rollout_8b8299818e7d787c28bd9f5c07c17a5a98c8e075,2,suzeva,751,1520,1520,0,0,0
gemma-3-27b-it,0.1,2023-II-14,rollout_8212b4eeca816c4e99d6d020a4999747c6046f63,3,suzeva,751,1751,1751,0,0,0
gemma-3-27b-it,0.1,2023-II-14,rollout_363d7695aef64e4823238301b3434ffdba35b40f,4,suzeva,751,1936,1936,0,0,0
gemma-3-27b-it,0.1,2023-II-14,rollout_9ee3855a4faa9f26f0b278832fd7e63bea669246,5,suzeva,751,2230,2230,0,0,0
gemma-3-27b-it,0.1,2023-II-14,rollout_ac31bd99add511b4f6cf8c8adaa13a6169bb0181,6,suzeva,751,1473,1473,0,0,0
gemma-3-27b-it,0.1,2023-II-14,rollout_0c6653d9303f29b51d19248e50c7137f1a3b349f,7,suzeva,751,1768,1768,0,1,1
gemma-3-27b-it,0.1,2023-II-14,rollout_874d0922081df15edbad34e66090977c2a0064ca,8,suzeva,751,1634,1634,0,0,0
gemma-3-27b-it,0.1,2023-II-14,rollout_7a939978a8bf1075d1385fa105882745d3fb89a8,9,suzeva,751,1923,1923,0,0,0
gemma-3-27b-it,0.1,2023-II-15,rollout_1263c5f20877657241e0f29eaed43c58499c62c8,1,suzeva,363,1971,1971,0,0,0
gemma-3-27b-it,0.1,2023-II-15,rollout_ac3e818d77c0e226266e0e7115b302a582cc9083,10,suzeva,363,1870,1870,0,0,0
gemma-3-27b-it,0.1,2023-II-15,rollout_166d2664a56f05da3b6865bc5cb5b68c0f8dace8,2,suzeva,363,1412,1412,0,0,0
gemma-3-27b-it,0.1,2023-II-15,rollout_c3fe07433f8035c92c38693464f9b8c894de71d6,3,suzeva,363,1894,1894,0,0,0
gemma-3-27b-it,0.1,2023-II-15,rollout_6a7da2dd1fada5eba2ba6dbdbc44cfc8c4705edd,4,suzeva,363,1903,1903,0,0,0
gemma-3-27b-it,0.1,2023-II-15,rollout_ccd9cbbd4bfe4255bdfa8dfde86137aab263e453,5,suzeva,363,2152,2152,0,0,0
gemma-3-27b-it,0.1,2023-II-15,rollout_b672897b14ab3f338a9009294715e27ecb93a1b7,6,suzeva,363,2237,2237,0,0,0
gemma-3-27b-it,0.1,2023-II-15,rollout_1933e06cb9048bb4987abc296cb50ba94f299fa2,7,suzeva,363,1607,1607,0,0,0
gemma-3-27b-it,0.1,2023-II-15,rollout_f29030dbe70787b370d5b9f24735ab2565d545fc,8,suzeva,363,2305,2305,0,0,0
gemma-3-27b-it,0.1,2023-II-15,rollout_3d258ca72ca494fe0fcdeb9bdf98781efb47cf4a,9,suzeva,363,1995,1995,0,0,0
gemma-3-27b-it,0.1,2023-II-2,rollout_d6e8b0861a7f0a8505faaeeb06c46bc743ae2d48,1,suzeva,585,1739,1739,0,1,1
gemma-3-27b-it,0.1,2023-II-2,rollout_070810d73a7dc468b844e2676ec1162ddea6d3a5,10,suzeva,585,1335,1335,0,1,1
gemma-3-27b-it,0.1,2023-II-2,rollout_fad8072eff47f3bec1b423b4bc5bcbf408adb199,2,suzeva,585,1343,1343,0,1,1
gemma-3-27b-it,0.1,2023-II-2,rollout_70bb8a3bbddefa896eecf4042bfe1f40614a62a9,3,suzeva,585,1233,1233,0,0,0
gemma-3-27b-it,0.1,2023-II-2,rollout_14aee731da72a78086351a70c5cf788b85abff84,4,suzeva,585,1068,1068,0,0,0
gemma-3-27b-it,0.1,2023-II-2,rollout_cf2414b578520e968857695423c7e1ace98de667,5,suzeva,585,1532,1532,0,1,1
gemma-3-27b-it,0.1,2023-II-2,rollout_4acbfb91079052ef24d2f8badd6ebd1dede80c5e,6,suzeva,585,1463,1463,0,0,0
gemma-3-27b-it,0.1,2023-II-2,rollout_64fb1d77a60fd253aead829831f4e4e2ac0d9826,7,suzeva,585,1072,1072,0,1,1
gemma-3-27b-it,0.1,2023-II-2,rollout_6693a70c4c414b960fa5fd94d4d002b60f755e0a,8,suzeva,585,1526,1526,0,1,1
gemma-3-27b-it,0.1,2023-II-2,rollout_7197b3e888a2b95a88847e374ee9a7475d8859dd,9,suzeva,585,1315,1315,0,1,1
gemma-3-27b-it,0.1,2023-II-3,rollout_9968a098236851481abb3025812ea8ce5d181bac,1,suzeva,250,1627,1627,0,1,1
gemma-3-27b-it,0.1,2023-II-3,rollout_8e46bafd7fcea37aae8447021e46526b870a0dc1,10,suzeva,250,998,998,0,1,1
gemma-3-27b-it,0.1,2023-II-3,rollout_d9259a3f647703d8e0bb008717d7ade986d6d55b,2,suzeva,250,2085,2085,0,0,0
gemma-3-27b-it,0.1,2023-II-3,rollout_d33f90971709fbfd91646b8c1ceb98a3567621cc,3,suzeva,250,1384,1384,0,0,0
gemma-3-27b-it,0.1,2023-II-3,rollout_0cd225cc68afe03f957ecc65f935b4c5683c7d5c,4,suzeva,250,1088,1088,0,0,0
gemma-3-27b-it,0.1,2023-II-3,rollout_438f622e7b136086361c73460d204f71a25880f0,5,suzeva,250,1473,1473,0,0,0
gemma-3-27b-it,0.1,2023-II-3,rollout_615b0e6ac02a5efad4bc63e1a86033a7e12eb74f,6,suzeva,250,1500,1500,0,1,1
gemma-3-27b-it,0.1,2023-II-3,rollout_66fbf46af6105c9986a30d8da49046d93d20650e,7,suzeva,250,1786,1786,0,0,0
gemma-3-27b-it,0.1,2023-II-3,rollout_f64b10bc8b8be468e99d78ec50b868bb927cfc4e,8,suzeva,250,1193,1193,0,0,0
gemma-3-27b-it,0.1,2023-II-3,rollout_ab857a1631ae817e7af7153f6581d02ee80c60d1,9,suzeva,250,1375,1375,0,0,0
gemma-3-27b-it,0.1,2023-II-4,rollout_5736e66b2bac453217325c556f00e47e18b64578,1,suzeva,273,1759,1759,0,1,1
gemma-3-27b-it,0.1,2023-II-4,rollout_f5b7892b632e1ef4db59b3b57a6ac59a5c39b19e,10,suzeva,273,754,754,0,1,1
gemma-3-27b-it,0.1,2023-II-4,rollout_94485df2ee09fccf72fc4baa67ce6a494224456e,2,suzeva,273,681,681,0,1,1
